x,y
0,0.7918186404813858
1,0.7399280843866329
2,0.23311456940520647
3,0.10757940767574259
4,0.7292252257974416
5,0.35631637498627944
6,0.7155596588886626
7,0.768729008713817
8,0.6847901168087689
9,0.8237666291884942
10,0.03566005636709413
11,0.736524400807743
12,0.6174399669044752
13,0.8687781729158452
14,0.5378196941532575
15,0.6662539676925294
16,0.9371153894421316
17,0.7931328125533806
18,0.11393932561360809
19,0.3839758078915332
20,0.7936889458677535
21,0.877675322039776
22,0.21624043976030205
23,0.49989549347302953
24,0.6660891634388278
25,0.8355754203295188
26,0.7379987393168437
27,3.7847594132389695E-4
28,0.013258131881864976
29,0.05155201560721434
30,0.4832867669450136
31,0.5497072862814856
32,0.39407726387464936
33,0.6218603556700942
34,0.6704585145568773
35,0.7141377962491937
36,0.5151545278242211
37,0.14441368263081167
38,0.5439916058738827
39,0.9585052680175669
40,0.12337331163712462
41,0.7992311669833072
42,0.7054349473388094
43,0.05957559163954196
44,0.5243616889319322
45,0.5064736934512856
46,0.21659341507727792
47,0.5305325127536294
48,0.7785482541932615
49,0.8526502621398263
50,0.8767132354137624
51,0.757437190506235
52,0.30322845023453004
53,0.03514704527808632
54,0.33031471196649
55,0.8111913080236816
56,0.6920736535409597
57,0.29105255539077857
58,0.8234521234193489
59,0.31748100288323367
60,0.052772198948084936
61,0.14832168823718994
62,0.49356287491221407
63,0.3423731573760793
64,0.05900029292970188
65,0.3656424478085184
66,0.05170123995254594
67,0.9826819473271033
68,0.21467797215690665
69,0.6119390055485163
70,0.5958346248018536
71,0.2379182536449359
72,0.5364730865161356
73,0.7772654630202214
74,0.08001301319216203
75,0.7845797830918723
76,0.9747746191308289
77,0.3039145330470808
78,0.6566054785090306
79,0.4737356729984482
80,0.41386371197912364
81,0.07988605744473543
82,0.7074298633204803
83,0.7293038379356713
84,0.0187692266478805
85,0.24643042421979877
86,0.8844851128061102
87,0.5371153796348693
88,0.029302181227875534
89,0.7372023233057047
90,0.8921281634804925
91,0.38380514878671856
92,0.8410211286267298
93,0.4886305001028919
94,0.059920236626925694
95,0.3297632986349124
96,0.3583886425678643
97,0.03942948361101151
98,0.9790002859164957
