x,y
0,0.0929551129260453
1,0.7772537744634964
2,0.1751829799523027
3,0.1629317902922487
4,0.45283867367517794
5,0.8724990202228249
6,0.5220392307753674
7,0.36960945743197904
8,0.5235541179997755
9,0.09224631233525737
10,0.29681078853629583
11,0.7658393175363017
12,0.14784772268459578
13,0.6060818445068124
14,0.1365456323213705
15,0.6157456089819593
16,0.8354517585350498
17,0.3964835705202405
18,0.001698352870383335
19,0.5755259015685567
20,0.9069718677772586
21,0.6556879599810964
22,0.2634094288771712
23,0.2307353084054633
24,0.7940060491393293
25,0.5405173879048276
26,0.7560530250761812
27,0.07315079756732223
28,0.8198669214090979
29,0.734783671938441
30,0.020302875073716753
31,0.20911595406714767
32,0.3760989790438324
33,0.8050162763086316
34,0.7559121531592683
35,0.9555250362401851
36,0.6570524997957572
37,0.7776457648538009
38,0.45359835917952585
39,0.7501119398321394
40,0.018096627592699255
41,0.7144070677530932
42,0.28186886913220555
43,0.47946900457533126
44,0.5826242800467774
45,0.31760876607935307
46,0.5673192064152044
47,0.41122667526411183
48,0.9388214106941783
49,0.7580481717079998
50,0.6258805095561975
51,0.40608444861967996
52,0.6392442368083273
53,0.9857345965849625
54,0.2776883900040795
55,0.9808899804719934
56,0.7445678209820743
57,0.7572157887660229
58,0.10969070435541084
59,0.09572229781931396
60,0.8374397014847206
61,0.4931857633417316
62,0.43780679862322214
63,0.24594166095698755
64,0.7731929685563439
65,0.8661845054264615
66,0.9643965162099638
67,0.5544275502702006
68,0.9312429998050852
69,0.7105835198924642
70,0.3269921165979711
71,0.07973304011235094
72,0.8843129050714654
73,0.44568326626099986
74,0.09069191225076167
75,0.4826425513594623
76,0.21220250335484758
77,0.7076320081456584
78,0.24930961532693863
79,0.5266271578700583
80,0.6526363435152737
81,0.2970080512851211
82,0.969318644888386
83,0.6269496294737095
84,0.9037966198703993
85,0.8662899196955745
86,0.1358260389404805
87,0.8086793162892547
88,0.17146667449050168
89,0.9950727092933997
90,0.24125596506024627
91,0.9856346969261764
92,0.9882817888846039
93,0.4307705630451155
94,0.2951179050313544
95,0.43027900095559046
96,0.9234037497806862
97,0.30867888010154365
98,0.7271803415857477
