x,y
0,0.04981162594987143
1,0.6390723455315745
2,0.21894811312335716
3,0.41254246726163946
4,0.204711070468512
5,0.08967398177563712
6,0.7665689644866985
7,0.6794182313251667
8,0.7307307356592618
9,0.745371438232002
10,0.3245893383165507
11,0.7896960193842608
12,0.9652810892038262
13,0.8241420194600997
14,0.38946964412046947
15,0.7737638696647112
16,0.13459078023147464
17,0.4923385617984093
18,0.9231949473682692
19,0.0019150585860097102
20,0.5759569789968447
21,0.5994311414925786
22,0.37776996474080726
23,0.9011173797481673
24,0.8656095861100856
25,0.8737904437898737
26,0.3951796996453475
27,0.7875634551440736
28,0.5024885250263995
29,0.626540069611021
30,0.5113373000085405
31,0.32540816099931125
32,0.38124090629650376
33,0.7263257939573936
34,0.8536739733881832
35,0.04104542241738329
36,0.2770025651754029
37,0.9799199396281799
38,0.38940786702369057
39,0.39747092570370224
40,0.9600367875201269
41,0.08189957458529573
42,0.7551624990897565
43,0.164723857379248
44,0.36006053686744344
45,0.9812070340239344
46,0.07848743818067294
47,0.2100948063006124
48,0.408095923228052
49,0.8532222162324485
50,0.48796715314323047
51,0.3757333922615814
52,0.7979433674700755
53,0.8630459694825233
54,0.20098665566630292
55,0.811483481009438
56,0.9298799190583984
57,0.5590144636186876
58,0.17685528486809543
59,0.9872201095861503
60,0.7259443850939656
61,0.0450343985117686
62,0.327872766299925
63,0.621656945725322
64,0.8391785816227258
65,0.04614973222004359
66,0.19205486003501782
67,0.9335384609732481
68,0.01845204792943833
69,0.6038205115240792
70,0.788618301739248
71,0.9463266069252867
72,0.03600509182858069
73,0.41571469757108015
74,0.10095749911858554
75,0.058937021628260866
76,0.6366031465978435
77,0.7693847039901179
78,0.2617288570273295
79,0.7327745991910879
80,0.4252028217681654
81,0.6100197370676127
82,0.05079076045333364
83,0.9392644330098124
84,0.47428841922031817
85,0.5295365087804055
86,0.7591303360421022
87,0.9622688158255782
88,0.702544827767517
89,0.3675901623349511
90,0.8205410072925652
91,0.25622639817015347
92,0.7532912262307845
93,0.6746581359540043
94,0.8676974815477559
95,0.32354502555536424
96,0.1841071155205164
97,0.5031699439113253
98,0.030407858768062512
