x,y
0,0.5411322503149864
1,0.8577698103364512
2,0.9765345719823939
3,0.010928866160056172
4,0.8150306037127605
5,0.4253290768194413
6,0.9607719093321381
7,0.994314272566367
8,0.8610117916721638
9,0.7485970803277904
10,0.731454481103955
11,0.28502303306795973
12,0.8823501088395029
13,0.15151479330330309
14,0.4838109123982506
15,0.7253132104076271
16,0.6852592593608646
17,0.32114344508171877
18,0.704681663931506
19,0.80120228174159
20,0.9895881278238611
21,0.7488286375251868
22,0.812520843891566
23,0.6844560563587565
24,0.2670020342727847
25,0.92114810666939
26,0.9704677348980998
27,0.5060049262880699
28,0.33263269797946793
29,0.5044477760594358
30,0.8126312947135084
31,0.34140851010724194
32,0.5460621895357793
33,0.40446662632372277
34,0.2817379332901525
35,0.97981067221493
36,0.013639066725048887
37,0.3764957119921427
38,0.6405511834700225
39,0.7948964885889129
40,0.6265079959765341
41,0.8117124022609398
42,0.9899795459230848
43,0.9396836827352266
44,0.11736659374198577
45,0.43177587880663215
46,0.30354645637159694
47,0.6465512114691638
48,0.5738464113679014
49,0.8864652978496587
50,0.07090436732872685
51,0.6297275310968461
52,0.00754733854693268
53,0.6680878601683271
54,0.13233255281813228
55,0.45953218510765503
56,0.6451380917634482
57,0.33157820079916667
58,0.18166629710409998
59,0.30598387852139086
60,0.5815676501272549
61,0.7406573161664985
62,0.7168625146634898
63,0.633959166495317
64,0.3153159156040838
65,0.9481130875253425
66,0.9254153268080886
67,0.27290567798205334
68,0.4717440045065464
69,0.36221093871426624
70,0.10609215732165767
71,0.781184550005637
72,0.7129883577336373
73,0.05143772354314313
74,0.7489693215294196
75,0.17843651243787562
76,0.43147429512929114
77,0.39622767312654306
78,0.3225036649971079
79,0.9289372360973078
80,0.3290090690867047
81,0.8090142834714755
82,0.1493845579398193
83,0.5247268454020572
84,0.39454584428366235
85,0.9128975062255483
86,0.4921685439135415
87,0.13936947696428403
88,0.11109375331647364
89,0.39441096934530817
90,0.11520653571447281
91,0.6015191277378366
92,0.9458815863206854
93,0.7273189015313903
94,0.14113152679159535
95,0.37203767631393914
96,0.3077656737741039
97,0.1020682460969693
98,0.9781822700028179
