x,y
0,8.690873164059402
1,8.81538492206093
2,10.275638283913128
3,5.674682487232372
4,20.161743505361503
5,10.907573231899605
6,17.84119485250072
7,14.036803967689696
8,22.67421443350883
9,11.617923768589023
10,25.361219755963575
11,22.528534315716108
12,12.193993391216353
13,29.17294683249028
14,18.24215079031088
15,30.624725720343772
16,29.376505010544072
17,35.48351220019668
18,27.2317586476039
19,27.410291702202628
20,36.58974778931356
21,30.80576319963365
22,38.506394207560106
23,42.85112527002623
24,33.65825375303005
25,30.143308079279187
26,34.25821416174871
27,41.493850765287505
28,46.45717967969118
29,35.25115925671875
30,41.94460735385785
31,40.9412176420669
32,42.583216512607265
33,46.35580052537057
34,47.022216353510984
35,36.76634047923636
36,46.55165143611925
37,51.08467627150063
38,48.77309268672083
39,47.97039705523003
40,43.31659229180599
41,54.60227795368903
42,51.74069138130936
43,62.65481026567329
44,53.383992062615896
45,64.5789471891644
46,46.32855724108038
47,62.27033738118964
48,55.38479486735197
49,57.372384089163305
50,61.27471610889867
51,54.62190142912267
52,62.69816385425659
53,67.6807798872848
54,67.99994203076153
55,70.74940049684035
56,69.56241589356479
57,62.930389639313006
58,62.23822479637376
59,78.87114593363506
60,69.08393691761692
61,65.78926764958622
62,81.89291538293514
63,79.76797579834788
64,70.65201792599788
65,73.45279725107233
66,81.72219546107443
67,72.30250509781806
68,87.49019840534459
69,70.72555048130954
70,75.24265573756125
71,75.20937571046525
72,86.42236726974542
73,85.42791563056905
74,92.14993939150001
75,81.85877754939939
76,91.40452160572353
77,89.2848518575684
78,85.59055458474201
79,88.38691448333259
80,89.97074464553015
81,85.20801344740224
82,97.7791188619634
83,92.40350406681634
84,87.46462040062143
85,102.7614143784898
86,94.74045657834061
87,89.42779198104232
88,107.77495028351983
89,107.60469441586034
90,91.36611936231407
91,97.27098777111084
92,111.26731199750918
93,97.83696324385808
94,106.51006794581957
95,114.77441020122282
96,110.70063145420852
97,110.41810402561141
98,114.50839766516965
