x,z
0,0.04872673661041382
1,0.8971178641555194
2,0.5743681915407123
3,0.8601399144970572
4,0.39721987938204606
5,0.678930162978941
6,0.5760483905723088
7,0.6677080438054563
8,0.10845992102683655
9,0.6810940880228328
10,0.8217943754382177
11,0.40784286818196924
12,0.5292251199683273
13,0.9058712695032877
14,0.4559291726103428
15,0.8436229540466208
16,0.770655942585876
17,0.09779707394880521
18,0.04601826728751324
19,0.3645368058153585
20,0.3087389621278783
21,0.4705208190692496
22,0.5494178221674199
23,0.27534466371472166
24,0.7387718762373691
25,0.7935673271343018
26,0.4705015923998618
27,0.24340022020105956
28,0.8248314122968733
29,0.661926585648057
30,0.2543735124186599
31,0.9797796889282878
32,0.646398785201644
33,0.690323055173311
34,0.9521301368059859
35,0.6016366142875635
36,0.21167992158634164
37,0.44921179995897687
38,0.588246056524889
39,0.15152122019492542
40,0.38079079183179854
41,0.19099407447570038
42,0.46241212005461285
43,0.43397269580799225
44,0.32186057016240055
45,0.8026398906379123
46,0.8261649832074933
47,0.6705138085820885
48,0.009238702345523486
49,0.9648506233793028
50,0.9889035707136508
51,0.4712473267508537
52,0.4653741839574853
53,0.19809026050428868
54,0.9283965266695303
55,0.27457390741312415
56,0.546568853873731
57,0.3322585722907705
58,0.907641977449608
59,0.7161217205545314
60,0.07768842655151087
61,0.9494756960586335
62,0.4329492542583898
63,0.3537978669301195
64,0.052048899079821576
65,0.518391973576949
66,0.1273694624838324
67,0.7979427247482623
68,0.43007749393247785
69,0.26363301044634657
70,0.7391101467753542
71,0.5738880443172159
72,0.7939815320729761
73,0.29543458310723913
74,0.5563268471587313
75,0.9787899576040374
76,0.7455401196993302
77,0.16221804701128684
78,0.9576919516848958
79,0.7854289767032042
80,0.4702673120757622
81,0.7828012291134773
82,0.6923996850491941
83,0.892738465158825
84,0.3335776748787681
85,0.6651363680031899
86,0.7537731696436455
87,0.9261443018888076
88,0.7232181771653085
89,0.4249105932125713
90,0.3873976845064444
91,0.35036788323839085
92,0.607113300886824
93,0.8800409120247369
94,0.857712172604706
95,0.8731658603274047
96,0.4369025884814982
97,0.4160403612148136
98,0.0862485290143159
