w,y
0,0.40774959264225397
1,0.9247997160799555
2,0.6714679923957707
3,0.5334968516175116
4,0.8233884152809424
5,0.12329932419043965
6,0.7447109751805535
7,0.7150062090299325
8,0.800619227917081
9,0.06024873721077173
10,0.27775953503970274
11,0.9437850078661159
12,0.09150875501464917
13,0.6907878076001722
14,0.7685611881331074
15,0.1181633493833053
16,0.24044384170253763
17,0.8291747543997815
18,0.5134656248496591
19,0.9229050472763829
20,0.35426356529187664
21,0.48863591684416763
22,0.7445999799843769
23,0.872425103813361
24,0.7145822642213339
25,0.6595445091047799
26,0.9133445799778503
27,0.7106251624713913
28,0.7768893321995954
29,0.8481018781091316
30,0.7138110505781061
31,0.91774384667704
32,0.36370761036010957
33,0.780703764234848
34,0.6560460093289214
35,0.23575088813658995
36,0.2780368546501907
37,0.16843072724172303
38,0.8707535453419417
39,0.1911982038410095
40,0.1385046075433204
41,0.32161056331548044
42,0.35564998770391787
43,0.5680723827395665
44,0.9690918508331785
45,0.7061580445078687
46,0.05813462166896799
47,0.663077113341751
48,0.9639962071299972
49,0.24140485126192546
50,0.029780967262142632
51,0.9419058855367337
52,0.8921405807866574
53,0.2533909169691114
54,0.3852223952726862
55,0.4074489166311763
56,0.8060309380078451
57,0.5180958171806715
58,0.9513276315869467
59,0.5895105835583195
60,0.07611157309657368
61,0.7558468649098006
62,0.30213051936761426
63,0.5704964934443854
64,0.2844620773542432
65,0.2711481147280468
66,0.3407999917737611
67,0.8726624101103995
68,0.1806251435036217
69,0.1714326943694373
70,0.7120055936483253
71,0.3498997550746914
72,0.7275500301833874
73,0.7437483278964433
74,0.10635484887002744
75,0.45066555499993877
76,0.2470814581497277
77,0.12014391535643931
78,0.9531486037650398
79,0.3485468741709764
80,0.8121191044078448
81,0.3205328005042314
82,0.08852109344868653
83,0.4730835432977105
84,0.3265186727817456
85,0.1260662631145426
86,0.7331017447307818
87,0.9158550964559246
88,0.18399979736228123
89,0.006558204710456317
90,0.5166558250838534
91,0.035470506382866196
92,0.0037724594378611975
93,0.5022605506139708
94,0.34673174700182485
95,0.339983041471418
96,0.7032881902995622
97,0.04329586997283408
98,0.6341627252574332
