x,y
0,0.18180957058584002
1,0.45385047576888593
2,0.43497002429203124
3,0.3407433024240134
4,0.7919470965417298
5,0.04072877003858255
6,0.11941803329159117
7,0.3761826272525737
8,0.659626512987883
9,0.28232747009137193
10,0.060713762374143165
11,0.825306095537692
12,0.024293565732911304
13,0.6438417261604162
14,0.031236492875100885
15,0.7872628913942848
16,0.09798080267538567
17,0.37596734563581513
18,0.5512902297298279
19,0.3912468624373526
20,0.26911427549064826
21,0.09749011263371643
22,0.42708423817233887
23,0.9519412381024543
24,0.3003284738471348
25,0.40936633336076
26,0.21297359966733043
27,0.27823515856996595
28,0.9952952400522184
29,0.4315605640684004
30,0.821501247639862
31,0.8726689598795945
32,0.6582059696002028
33,0.7603517104632098
34,0.6815404545658753
35,0.8186362182778186
36,0.42442851199543385
37,0.1065138454706892
38,0.42784458500210676
39,0.8681900277891145
40,0.20199339455014864
41,0.7937237722878356
42,0.09456913396813282
43,0.6153721327963116
44,0.5309468392958293
45,0.37174226530271537
46,0.18083804232205125
47,0.6683030092949406
48,0.14124058930312178
49,0.8303615279225347
50,0.7581850602315098
51,0.41784218191571987
52,0.36971159534036857
53,0.287806536443439
54,0.9977081637722025
55,0.34144758132365427
56,0.8828374365599031
57,0.5712234272805472
58,0.10903280424910688
59,0.7779334939279936
60,0.3443357958716956
61,0.8070832009986296
62,0.7036880105258425
63,0.7621470683526135
64,0.7653097825548746
65,0.9957744311946284
66,0.022256715458916276
67,0.8181531526003265
68,0.27952309669025255
69,0.5573540366561848
70,0.297669792495178
71,0.5753381261284285
72,0.99752198872918
73,0.004370456652001309
74,0.7662710053119687
75,0.6939133206773388
76,0.4107042806144886
77,0.22286856798512222
78,0.4837877496880658
79,0.8646189784675118
80,0.5400674898904889
81,0.3241317694659087
82,0.1551006390314299
83,0.582000357092572
84,0.6542522541863499
85,0.6674109290111641
86,0.6447123269535755
87,0.9814472457866892
88,0.9176286047266249
89,0.44783622985261906
90,0.699074230307158
91,0.27725922171966155
92,0.7715569508635668
93,0.1939024314352481
94,0.6824371962514124
95,0.2423187504638491
96,0.2005868929690824
97,0.6253639110556412
98,0.804650345911785
