x,y
0,0.032827784285972106
1,0.36842704476983046
2,0.9983990540969888
3,0.059093633357533815
4,0.5566853043499553
5,0.5101515771100792
6,0.9804565534432027
7,0.5127378227405492
8,0.8877531897054088
9,0.6557978066740007
10,0.22704411048628237
11,0.2390346227714184
12,0.30040168054683525
13,0.4702037508746346
14,0.286403384693539
15,0.9019338432597994
16,0.3185431342812439
17,0.27112805568350773
18,0.15994054247889833
19,0.9407936471509307
20,0.5678282449356719
21,0.5694287385502345
22,0.8165609947164475
23,0.7095607363698847
24,0.6287318803225399
25,0.9805010235868545
26,0.11153435549497215
27,0.6898004700481944
28,0.6990310134183318
29,0.1653293224588448
30,0.6278650838741525
31,0.18056111197007818
32,0.01968453564125827
33,0.2378298793345639
34,0.18177594856674695
35,0.8495024687494301
36,0.5698829790066923
37,0.5097301637223236
38,0.8637950526249082
39,0.6674137105687534
40,0.4950436129605301
41,0.5350516965980731
42,0.5230698103298179
43,0.042191604445507846
44,0.09578442074939908
45,0.1633333513969819
46,0.5449136074208472
47,0.41854434009738717
48,0.9764182799189367
49,0.7140523418136521
50,0.6202246121869934
51,0.21613259734598222
52,0.12826639114649085
53,0.4442705101607902
54,0.9602977625007334
55,0.7415541106867442
56,0.30609761911253786
57,0.19735373114126364
58,0.07168516057886887
59,0.6285236070862387
60,0.04525892687368804
61,0.49268281253766155
62,0.7731418669093331
63,0.43579543515248753
64,0.06256893821961673
65,0.3445942826447981
66,0.6103271822821763
67,0.26382073740382783
68,0.5858050545262838
69,0.7833599473453112
70,0.20381466070723275
71,0.6388277269765482
72,0.36462263591439414
73,0.3918343772020516
74,0.35209648662638926
75,0.45695744936677873
76,0.7300015774108933
77,0.1684696362202852
78,0.9036508183394654
79,0.48128362860994733
80,0.08982464126293921
81,0.6807174681863676
82,0.5107735456048743
83,0.7409904330979654
84,0.6749485719117654
85,0.7824083848282078
86,0.38275876705993606
87,0.19467699407824646
88,0.18313785035114194
89,0.1345186608788861
90,0.06714483460539045
91,0.1887028360138039
92,0.2074880504686918
93,0.3908054852959346
94,0.10512596108632644
95,0.5666842559274446
96,0.9814737044978463
97,0.1881116326213238
98,0.1308621162972604
