x,y
0,0.5853625531296702
1,0.37111577255382855
2,0.2536674558539821
3,0.12243664061067161
4,0.3030445035660786
5,0.264478165404505
6,0.7160000513013154
7,0.17278039484367103
8,0.0388662547946691
9,0.055845052051855304
10,0.7526133747576429
11,0.2461903126015329
12,0.9317133031065545
13,0.866293477281217
14,0.4483202487427911
15,0.9840660855562204
16,0.7487991614940183
17,0.7934230118244381
18,0.9747987841355776
19,0.22497239093542742
20,0.3249560582260419
21,0.558498094026596
22,0.6623775595095598
23,0.2494893703066129
24,0.5268401973166875
25,0.051376500877662434
26,0.6718848835334917
27,0.19636317032944495
28,0.731462522637768
29,0.5519409557411464
30,0.5474769515415396
31,0.28658348944846024
32,0.4305249480809584
33,0.22413385048548007
34,0.2565538567873745
35,0.13752336175397706
36,0.8503637865581337
37,0.20232756490201076
38,0.8043190254625937
39,0.5010338662214622
40,0.4118711471149231
41,0.21964606856651203
42,0.14823192901076654
43,0.21739447695678515
44,0.4455863788114265
45,0.26398597405881363
46,0.9315496277952183
47,0.04127739935163055
48,0.8242192585868573
49,0.18986803367990568
50,0.5053482968630194
51,0.2663921834455105
52,0.07818734948986295
53,0.5628833686081692
54,0.8148606174303133
55,0.7522348861762647
56,0.11931991787712304
57,0.2683806867756958
58,0.9886606941437229
59,0.03937324901579109
60,0.9137016325872677
61,0.5771743936565635
62,0.8881732794167545
63,0.7289581062143197
64,0.3166989044237789
65,0.42843572919989337
66,0.4501792972569273
67,0.19765796523613965
68,0.8115326788255939
69,0.6635623330031252
70,0.3864354219247844
71,0.020972666694424102
72,0.07733138418181373
73,0.824703847441492
74,0.6922199635583358
75,0.1858887360319713
76,0.15341808277568791
77,0.9177547586385704
78,0.45956358339271963
79,0.2880978195862235
80,0.463656551613599
81,0.23200777195594235
82,0.6911180228413525
83,0.42950654941658384
84,0.11800084431421609
85,0.9072943788122274
86,0.16706136335924626
87,0.45852476142923837
88,0.717963566434865
89,0.4443215556307325
90,0.9301341588675477
91,0.5286262494794757
92,0.358538085375701
93,0.7650469042291025
94,0.6228453859471884
95,0.6899343051299479
96,0.6411806377401169
97,0.7473170439514963
98,0.7360832212178136
