x,y
0,0.37942624763519817
1,0.366698803415616
2,0.6382590499356239
3,0.25424578078968685
4,0.796288905386985
5,0.0950133022640759
6,0.8301697059890565
7,0.3533322027332625
8,0.8961410828676062
9,0.7954426338037837
10,0.04919628071799309
11,0.648040718416029
12,0.2680203477903351
13,0.353564625549844
14,0.2590905147267283
15,0.01129054340377278
16,0.912977197342589
17,0.6519218903535016
18,0.4890587398983801
19,0.9536405693513782
20,0.26488585652104235
21,0.9681788418785224
22,0.35974769678234164
23,0.31312441571745564
24,0.03817169271135701
25,0.10626997586613385
26,0.030827972287051475
27,0.5023715578658284
28,0.24342827580447335
29,0.9533188594443868
30,0.8276515707561035
31,0.48870462756790234
32,0.5839672998109982
33,0.22249024483683222
34,0.37965595357012794
35,0.5784100659074065
36,0.9746646424106012
37,0.11557047114736863
38,0.8346319747900549
39,0.37813752925566946
40,0.10903674172998479
41,0.518954210972076
42,0.6006682629985362
43,0.014391390721147479
44,0.8413013522357567
45,0.13284798686253263
46,0.11153040805653569
47,0.8063348654442183
48,0.6472470046665795
49,0.6258847228941281
50,0.31142798802974947
51,0.1076360726907365
52,0.5810558999936976
53,0.5059750493764725
54,0.9115684449438511
55,0.9598420056052419
56,0.9547957231066319
57,0.9031050912666987
58,0.9835914954965274
59,0.532775291658391
60,0.43311525463792033
61,0.8709224982560699
62,0.12392363288179864
63,0.06670566564150582
64,0.35774993752043116
65,0.1313357354466802
66,0.24828728210795914
67,0.17655625255866025
68,0.8947630379261613
69,0.40998412146023144
70,0.057044297091261575
71,0.9301624755192017
72,0.03201918523594771
73,0.6403193552479891
74,0.3497494188366288
75,0.07060920018284811
76,0.5452063808622936
77,0.35017151075953556
78,0.6612340981220808
79,0.11692958755432703
80,0.7977939500979304
81,0.48705593515205836
82,0.14173634751179087
83,0.8479569168545111
84,0.643633485487734
85,0.7871096132830446
86,0.2100382050476648
87,0.8508784939205736
88,0.7604804108406492
89,0.5474289963329452
90,0.27126684964617953
91,0.39904832048099426
92,0.4585338321905954
93,0.32271384507992784
94,0.70996168431139
95,0.9128735832993666
96,0.38016343020516496
97,0.6345040685554739
98,0.44420396816808205
