w,y
0,0.3765826035865233
1,0.3414540796469535
2,0.40828013206853964
3,0.7307795430290507
4,0.7791528663555584
5,0.3537999475246668
6,0.2093272605054749
7,0.7962282742636434
8,0.3074670882329458
9,0.22935789103735738
10,0.9767312257658994
11,0.20740332430250363
12,0.919365692136085
13,0.5443647025851766
14,0.04117645039886908
15,0.09081378284037323
16,0.6155272120685207
17,0.8648682298296594
18,0.3278493440860235
19,0.46563907723360687
20,0.5798779032078146
21,0.8758610167403218
22,0.9350140829186959
23,0.08562972721580697
24,0.28255353785807
25,0.7116820268966821
26,0.09233086781386368
27,0.2950966531648198
28,0.1290617090757048
29,0.9114233163045743
30,0.7568821836216453
31,0.3759484951387084
32,0.751989146263319
33,0.7560857215257646
34,0.570691868886015
35,0.27386865082536116
36,0.7105428822344334
37,0.48348587473226434
38,0.025593263213986805
39,0.9091072101130195
40,0.18841013075667
41,0.022424779474513823
42,0.4596219289441644
43,0.5009952083967933
44,0.2618669041852254
45,0.43938533246096945
46,0.9436798868292932
47,0.46517187516334113
48,0.4477603036475205
49,0.2490347926597296
50,0.20803737220164786
51,0.4786479859995181
52,0.5349353308335661
53,0.10406547813237843
54,0.5053096365509542
55,0.2502115697705142
56,0.1528718848199747
57,0.15041501425995218
58,0.7098656404498049
59,0.38231478190782353
60,0.13774331626427117
61,0.5106651170314074
62,0.013196556118883929
63,0.46546366831043184
64,0.5188028160178365
65,0.9414259615977583
66,0.2905917370934048
67,0.20726564838112993
68,0.8669496697493425
69,0.6997705864665311
70,0.5865405430141446
71,0.9656714245835308
72,0.8225223158135438
73,0.04929220135257828
74,0.19459834138196164
75,0.529582285695201
76,0.8508107500635298
77,0.6381141686151989
78,0.4920257694103053
79,0.36987513663724925
80,0.661475891791635
81,0.18919149498474364
82,0.030330288758216084
83,0.8700314237987756
84,0.2720092664892251
85,0.5574992527521412
86,0.3799094109207478
87,0.23793830352412793
88,0.3955608811910247
89,0.22921172439534077
90,0.8803154133713711
91,0.8990637839148731
92,0.6899094917512826
93,0.7647342349919164
94,0.7572319359940912
95,0.1760897274275206
96,0.4170439228011964
97,0.5204565596357423
98,0.03307224751068438
