x,y
0,0.5213780081959856
1,0.4896303738290968
2,0.3325457339401712
3,0.9044736408700708
4,0.0028172366231798973
5,0.031019303523739272
6,0.7877276231942452
7,0.601345828995642
8,0.8191511331610859
9,0.6613377964295587
10,0.05936990886494464
11,0.3651092600464527
12,0.5621405443615487
13,0.6371309638634319
14,0.633641530901806
15,0.23618522892387483
16,0.8328536102987488
17,0.6261409076464117
18,0.6159640657743077
19,0.38967540695459535
20,0.9036183026756293
21,0.7486045840413387
22,0.22721066489956776
23,0.4426722954066864
24,0.13798312835095572
25,0.7098801415865226
26,0.6906795137110565
27,0.17621689115220962
28,0.4452055594738994
29,0.9496034424883091
30,0.1716158263137496
31,0.2987649718947004
32,0.35535830595503337
33,0.7374588878842073
34,0.44375112029417696
35,0.7110312849228567
36,0.26696388494346923
37,0.05678138760187157
38,0.126274304324968
39,0.9713393107251684
40,0.04113815472647575
41,0.9345895685350206
42,0.6598440950775895
43,0.306110950731049
44,0.3945438501424008
45,0.6002828656389666
46,0.671697532517637
47,0.5618896292574053
48,0.4780255043861098
49,0.4851178202808284
50,0.017605301136773277
51,0.9532968072383742
52,0.6186172742733745
53,0.6107120500882847
54,0.5823687452837899
55,0.3255809204007829
56,0.44968587747706645
57,0.35720686474109553
58,0.8707501512263843
59,0.9209245684518097
60,0.5572905363317195
61,0.9503525158298503
62,0.5271719458068187
63,0.3144343582772171
64,0.3304129324132835
65,0.2616628409084193
66,0.18521650620513663
67,0.2687449989633811
68,0.9185298482147564
69,0.676918711399689
70,0.4669034710735982
71,0.74542756304924
72,0.07207162712887727
73,0.855682697915499
74,0.5269165054111897
75,0.2068993296342615
76,0.16963028417436876
77,0.1781202777864478
78,0.26839713016436484
79,0.644290502908497
80,0.9203506616543626
81,0.5553053258340267
82,0.24461806705927858
83,0.4747310861098266
84,0.07075930723756196
85,0.06532074274928745
86,0.30479455144610323
87,0.5657785556947299
88,0.9423550017117708
89,0.569847976898106
90,0.24248674247366897
91,0.16521558627746802
92,0.779606252200796
93,0.06457163163333657
94,0.0614917223693936
95,0.4412038093057592
96,0.6975702279191593
97,0.021608528252812675
98,0.9868196994810764
