x,y
0,0.14225378032298908
1,0.6951788952260368
2,0.8262015470523676
3,0.611233172259023
4,0.7741371706963593
5,0.347634017063994
6,0.0046702585463329616
7,0.3942690498129253
8,0.0883201203280527
9,0.5168816526349712
10,0.760798952618238
11,0.4202305293887747
12,0.9289683401958562
13,0.6047376036893249
14,0.7915869593260054
15,0.3601944027987285
16,0.1898998681929578
17,0.006254133193999922
18,0.11090892638032035
19,0.2467189155190661
20,0.4233788541358593
21,0.4829221505728999
22,0.07096987851397563
23,0.5888123739680938
24,0.6691672757506929
25,0.5228014076043099
26,0.5468430680842538
27,0.10330061627073162
28,0.9864087890247203
29,0.7485224128323227
30,0.6987946854654046
31,0.24707218402310238
32,0.32423954489193874
33,0.032736149004803816
34,0.08354332542539655
35,0.6614374355359017
36,0.17659123210385597
37,0.485471169033481
38,0.3982987203010484
39,0.9728463210753281
40,0.932471386283782
41,0.8889898819976206
42,0.8103689734237625
43,0.13346690726422517
44,0.9550771492321799
45,0.47311910165912485
46,0.6503207261890184
47,0.6306344811699381
48,0.20141804129787522
49,0.14766215946350392
50,0.22812229490073388
51,0.4459393635031522
52,0.6286943801246326
53,0.43838349605616145
54,0.6693951783066305
55,0.6027288650629008
56,0.7244979697088011
57,0.40918882362730624
58,0.9628441208461497
59,0.5050568447205351
60,0.2449718759612458
61,0.7955067224695046
62,0.8601321019126834
63,0.04162223637471929
64,0.6483866627684279
65,0.42251109270449694
66,0.8759108551256478
67,0.604995512715349
68,0.7711606855386561
69,0.7367057824199927
70,0.3984139611392108
71,0.7594399413531397
72,0.009172374435078456
73,0.9405260707954165
74,0.8399639113488626
75,0.2798924999907264
76,0.639282559111343
77,0.7869943981242751
78,0.8319404736801412
79,0.680176855783995
80,0.9443055805405892
81,0.5651004298087234
82,0.700202851072229
83,0.15027863982826928
84,0.48923780275437667
85,0.18645845682760287
86,0.8446530000411384
87,0.030521211791275094
88,0.237372951223501
89,0.5699281367522613
90,0.1905737546540225
91,0.5647381077953803
92,0.19200340885714284
93,0.7132665793200677
94,0.5795695189902473
95,0.6950455175569444
96,0.902727475048104
97,0.9395139826233709
98,0.8243836892522934
