x,y
0,0.44760396670140734
1,0.056026868358270865
2,0.41911092046426357
3,0.35311791040790363
4,0.20901894762600137
5,0.9547744549253585
6,0.829854716819851
7,0.6145479935598239
8,0.3502866182048874
9,0.23372829763252323
10,0.41498231054732193
11,0.04551276623931799
12,0.24137209110837832
13,0.47182429012864047
14,0.6934264545156532
15,0.44162371715942217
16,0.2077156534076452
17,0.7595093282500137
18,0.2026594756635347
19,0.3950915752365063
20,0.3225671917783305
21,0.20696091324467614
22,0.3415059581687687
23,0.3280378068783749
24,0.619040889699919
25,0.007838226930979575
26,0.7044076142874627
27,0.24596429065258052
28,0.5247778375302281
29,0.7523209906063034
30,0.7671563383074423
31,0.15367312675986355
32,0.7254233832291853
33,0.5318246359898194
34,0.39055637310865576
35,0.252685110963347
36,0.7226969301483211
37,0.132663811191587
38,0.3711724368139757
39,0.6222142887207605
40,0.06865225332027003
41,0.2770686930676791
42,0.18726518966212213
43,0.07501273488619864
44,0.6297962421748708
45,0.4373414545625075
46,0.1632116828830954
47,0.2749084200125389
48,0.2630549098017694
49,0.222572990412072
50,0.5071525179013084
51,0.004616492443670794
52,0.970145227093759
53,0.7172229945133577
54,0.06430434752153324
55,0.6804119118451222
56,0.9377321391192786
57,0.4369990070009806
58,0.17231990178709022
59,0.8245095169138562
60,0.8678200935378806
61,0.7598533156064932
62,0.7052745062516714
63,0.22650528445399087
64,0.6561489574982509
65,0.7885487564645042
66,0.2493025064414952
67,0.9519902752467702
68,0.7859343814713341
69,0.6061280771726911
70,0.3656027253841704
71,0.18945671319190294
72,0.770112843499176
73,0.7967533958602098
74,0.06547707939023839
75,0.16587348022782789
76,0.597322505540133
77,0.9217661544624045
78,0.9472621615020442
79,0.006815747428514873
80,0.4151703103819644
81,0.3644497245197674
82,0.9264586310678258
83,0.46879200744133387
84,0.6189072874756139
85,0.5868605476327847
86,0.12805873934381196
87,0.9294186087548675
88,0.10445321455539103
89,0.37822584863644604
90,0.3040172764958847
91,0.8853507881610773
92,0.6917828756890377
93,0.116789200015466
94,0.08900728399270419
95,0.47838599677899485
96,0.6280060958046095
97,0.41561755920924315
98,0.5140461771311883
