x,y
0,0.5753961518293179
1,0.22124170594665293
2,0.6714483292834531
3,0.663463413048709
4,0.4482124249519678
5,0.06801700092157137
6,0.15914459314267704
7,0.025295249478906823
8,0.9930350684265593
9,0.4627228878559553
10,0.5504059041433494
11,0.024156449588557893
12,0.7701988208539331
13,0.4409884216628307
14,0.4674904135279988
15,0.7597968063115449
16,0.782822383750384
17,0.9932730980075957
18,0.38818775211830014
19,0.7275211370128399
20,0.6392758123095408
21,0.4779619624619994
22,0.48188418509767506
23,0.36945516286371294
24,0.6142122323577963
25,0.7084234189731194
26,0.5559383490040092
27,0.6034390237196547
28,0.08756462800172338
29,0.31672115226828634
30,0.28561585812505264
31,0.036244316903930596
32,0.7051658055218445
33,0.24374235967029712
34,0.3432138907138276
35,0.5180051466062404
36,0.8751583752208374
37,0.10882436759605796
38,0.39063961090069754
39,0.8011996402849966
40,0.8911181726105576
41,0.7715324599941906
42,0.15458909888425054
43,0.3302132410193527
44,0.05582352327644857
45,0.6140614776956465
46,0.9646065734522534
47,0.6064607126407716
48,0.6688597759497897
49,0.9448048432917955
50,0.20168603913417749
51,0.14923893108492314
52,0.6367565659800107
53,0.45195401137409796
54,0.0787104760273496
55,0.8039278214929739
56,0.7661135367694577
57,0.8205627385644383
58,0.053906896337121535
59,0.03685231066268879
60,0.5081770559803053
61,0.46732991391616374
62,0.9646275576137823
63,0.9000633471612264
64,0.03758928841832687
65,0.8444254599433901
66,0.6611514032933048
67,0.5494911798851605
68,0.06853840117389842
69,0.9170044133159696
70,0.5188318499790634
71,0.5563697314320459
72,0.7382961689730257
73,0.22862378336649003
74,0.7118003381696036
75,0.7645261910644277
76,0.2211376234230642
77,0.4345980121156021
78,0.5425674332738827
79,0.11507468958646783
80,0.4748948756909599
81,0.3053984091669154
82,0.4392466290098912
83,0.6852492061790727
84,0.6679051047249805
85,0.980522922895368
86,0.45575839870196744
87,0.1695552678844483
88,0.3858704953891908
89,0.6878322493362166
90,0.24025481758206468
91,0.16911585895437165
92,0.6761559159454199
93,0.2341692244822905
94,0.4731383005653981
95,0.9490320245039284
96,0.3513075375274701
97,0.32014822072217264
98,0.7184304581172083
